,usage_type,fuel_type,energy_kwh
847,residential,electric,175.93646714542967
848,agriculture,electric,633.3435247921075
849,residential,electric,237.19489420553288
850,residential,electric,119.98646271746199
851,commercial,electric,1291.0217555419886
852,industrial,electric,25781.504245620657
853,residential,electric,151.05293001173416
854,residential,electric,197.85273739371164
855,commercial,electric,2319.5827391856224
856,industrial,electric,37869.50733700161
857,commercial,electric,2826.1291524977
858,residential,electric,187.58398567967515
859,residential,electric,346.0426134184639
860,commercial,electric,1255.6654322131403
861,residential,electric,225.42265530803516
862,commercial,electric,1301.6761921035475
863,commercial,electric,2017.442098664346
864,residential,electric,187.4064067235418
865,commercial,electric,748.1055536242501
866,industrial,electric,30057.045984870034
867,residential,electric,98.35795743187371
868,residential,electric,274.2718422968795
869,residential,electric,350.2043339671283
870,residential,electric,250.19736083668724
871,residential,electric,265.288649704809
872,other,electric,2068.935104738018
873,industrial,electric,32552.61329825548
874,commercial,electric,2381.0027424595123
875,agriculture,electric,987.232317326355
876,other,electric,4767.2553389730365
877,residential,electric,400.809012443206
878,commercial,electric,1385.4486917536165
879,residential,electric,139.3889262506166
880,residential,electric,238.85304622140163
881,residential,electric,295.00928019412805
882,residential,electric,152.36655077425172
883,residential,electric,130.29289148519874
884,agriculture,electric,584.1313818575643
885,residential,electric,182.07726339635116
886,residential,electric,198.80987424147588
887,residential,electric,155.2675399541547
888,residential,electric,139.63476819241473
889,residential,electric,244.85637511402734
890,residential,electric,158.88728899920773
891,residential,electric,105.49032077961473
892,residential,electric,138.05473833197536
893,residential,electric,131.62667075689916
894,residential,electric,241.26807006070194
895,residential,electric,162.9570840874703
896,commercial,electric,567.2897678034328
897,residential,electric,106.47760039513041
898,residential,electric,271.4907720655589
899,residential,electric,142.36640172923506
900,residential,electric,246.0972120018339
901,residential,electric,134.7869073693664
902,residential,electric,95.80929936341553
903,residential,electric,223.79160298546233
904,residential,electric,245.96995081200458
905,residential,electric,268.60575728378524
906,commercial,electric,1136.1028110167633
907,residential,electric,132.99562902425004
908,residential,electric,164.85988559964645
909,industrial,electric,45031.19796996396
910,residential,electric,129.29899962847765
911,commercial,electric,1242.1394604503337
912,commercial,electric,801.1097189764305
913,residential,electric,214.8750740643405
914,residential,electric,217.61148273741213
915,residential,electric,208.57636575003446
916,industrial,electric,52543.243335299994
917,residential,electric,141.62997754609822
918,residential,electric,272.4031006872281
919,residential,electric,121.9624743725594
920,residential,electric,153.61936005925605
921,residential,electric,225.12125998168122
922,commercial,electric,1498.4757143584795
923,residential,electric,186.1940375541932
924,residential,electric,154.3633541150437
925,residential,electric,271.927131029665
926,industrial,electric,40554.33323509898
927,agriculture,electric,899.79499325062
928,commercial,electric,825.37636042949
929,agriculture,electric,627.1403326970202
930,residential,electric,195.09428352290553
931,residential,electric,120.99680668489336
932,commercial,electric,1822.0190127361257
933,other,electric,3583.6755509849804
934,residential,electric,166.4438688592703
935,residential,electric,196.49523034209736
936,residential,electric,138.73978246881575
937,residential,electric,156.42090428080488
938,commercial,electric,2438.3509654778
939,residential,electric,91.1058859023651
940,residential,electric,117.32305108647286
941,commercial,electric,2299.852421904483
942,agriculture,electric,792.3235548416509
943,agriculture,electric,563.3827521448763
944,residential,electric,113.36865171269018
945,residential,electric,126.78694193489196
946,residential,electric,221.22077433989824
947,residential,electric,134.94556133307321
948,residential,electric,235.77106238459982
949,commercial,electric,1391.4232249658487
950,residential,electric,243.35231367122725
951,industrial,electric,23951.51351143578
952,residential,electric,224.39230430896427
953,residential,electric,114.8849258327501
954,commercial,electric,1342.5256092358366
955,residential,electric,240.0790849018495
956,residential,electric,241.077773964602
957,commercial,electric,1929.040115021827
958,commercial,electric,1350.2724026889193
959,commercial,electric,1146.5247160407891
960,residential,electric,228.61907138439358
961,industrial,electric,45179.4956717887
962,residential,electric,167.4434080590325
963,residential,electric,123.2697749763835
964,residential,electric,153.33371545474765
965,industrial,electric,26062.246889086615
966,residential,electric,150.3108582945015
967,industrial,electric,23903.332404312216
968,industrial,electric,25052.80222342882
969,residential,electric,224.53194994033157
970,residential,electric,179.77448303758993
971,residential,electric,186.32680274726155
972,residential,electric,146.32928702743098
973,commercial,electric,2502.1328221603553
974,residential,electric,169.8793795340271
975,residential,electric,89.39240972594385
976,residential,electric,205.79738633068794
977,residential,electric,165.66973482753954
978,commercial,electric,1110.7501531089674
979,commercial,electric,743.7142326001542
980,residential,electric,165.18251512713974
981,commercial,electric,1887.9258311156593
982,residential,electric,161.44174278956655
983,residential,electric,237.97567040415063
984,residential,electric,132.62505296874153
985,residential,electric,242.07784962419765
986,residential,electric,193.30116179066954
987,residential,electric,165.61772034358845
988,industrial,electric,44546.25405548541
989,residential,electric,207.3550552518177
990,other,electric,4959.828987906994
991,residential,electric,176.53692810935416
992,residential,electric,215.2904284770029
993,residential,electric,181.58370694048665
994,agriculture,electric,787.1592408395044
995,residential,electric,186.84146342313014
996,commercial,electric,682.1897338134467
997,commercial,electric,1099.6435179733148
998,residential,electric,100.06945437743676
999,other,electric,3646.0280240796537
1000,commercial,electric,1820.593055207129
1001,residential,electric,245.52208789657578
1002,residential,electric,245.2668875338142
1003,other,electric,5710.303578291762
1004,residential,electric,133.97862457855845
1005,commercial,electric,994.262605938061
1006,commercial,electric,2361.371618022957
1007,commercial,electric,1878.5346757525617
1008,residential,electric,239.2614231654931
1009,residential,electric,225.0813189373668
1010,residential,electric,283.03069920121465
1011,residential,electric,118.1232544489869
1012,residential,electric,235.01478789969693
1013,commercial,electric,1307.6837115607086
1014,residential,electric,227.47612080754968
1015,other,electric,7740.391655695364
1016,residential,electric,174.22739242190744
1017,residential,electric,116.11094817512313
1018,industrial,electric,97716.30047952238
1019,industrial,electric,40367.73306566365
1020,residential,electric,147.4878466961574
1021,residential,electric,180.6062926206397
1022,residential,electric,160.9983809170333
1023,residential,electric,331.91518766854847
1024,residential,electric,150.91084699802065
1025,residential,electric,206.15293504736053
1026,residential,electric,165.82719942157127
1027,commercial,electric,1017.987169048723
1028,residential,electric,161.21700569734188
1029,commercial,electric,1438.7290675301272
1030,residential,electric,151.87734384806714
1031,industrial,electric,54042.30109813393
1032,residential,electric,336.8366425400101
1033,industrial,electric,85139.90502518242
1034,commercial,electric,635.7911889035295
1035,residential,electric,194.6256684464103
1036,residential,electric,155.9990128038792
1037,industrial,electric,56715.605200984595
1038,residential,electric,202.57868661139983
1039,agriculture,electric,646.425318413979
1040,commercial,electric,1009.7818886905602
1041,residential,electric,158.84146474269548
1042,commercial,electric,1832.8679432404015
1043,residential,electric,184.96564069768974
1044,agriculture,electric,588.0426951318497
1045,commercial,electric,1298.721840581189
1046,commercial,electric,1948.3379092039552
1047,residential,electric,157.35251293002617
